546,"['Phillips 66', 'Johnson & Johnson', 'Boeing', 'United Technologies', 'Home Depot', 'Exxon Mobil', 'General Motors', 'Berkshire Hathaway', 'State Farm Insurance', 'Microsoft', 'Fannie Mae', 'PepsiCo', 'Freddie Mac', 'Anthem', ""Lowe's"", 'Walmart', 'IBM', 'Apple', 'Costco Wholesale', 'UnitedHealth Group', 'Ford Motor', 'Citigroup', 'FedEx', 'Verizon Communications', 'Procter & Gamble', 'Intel', 'CVS Health', 'General Electric', 'Valero Energy', 'Chevron', 'Wells Fargo', 'Dell Technologies', 'United Parcel Service', 'Prudential Financial', 'AmerisourceBergen', 'MetLife', 'Comcast', 'DuPont de Nemours', 'Kroger', 'Bank of America', 'AT&T', 'Archer Daniels Midland', 'Marathon Petroleum', 'McKesson', 'Amazon.com', 'Target', 'JPMorgan Chase', 'Cardinal Health', 'Alphabet', 'Walgreens Boots Alliance']"
547,"['AmerisourceBergen', 'Phillips 66', 'McKesson', 'Berkshire Hathaway', 'State Farm Insurance', 'Prudential Financial', 'Walgreens Boots Alliance', 'Valero Energy', 'AT&T', 'General Electric', 'Microsoft', 'Dell Technologies', 'Archer Daniels Midland', 'PepsiCo', 'Ford Motor', 'Johnson & Johnson', 'Bank of America', 'FedEx', 'DuPont de Nemours', 'IBM', ""Lowe's"", 'Marathon Petroleum', 'Amazon.com', 'Wells Fargo', 'Exxon Mobil', 'Home Depot', 'Cardinal Health', 'Target', 'Costco Wholesale', 'Verizon Communications', 'Chevron', 'Fannie Mae', 'Anthem', 'CVS Health', 'Freddie Mac', 'Walmart', 'Boeing', 'General Motors', 'United Technologies', 'Procter & Gamble', 'Intel', 'Kroger', 'Comcast', 'United Parcel Service', 'MetLife', 'UnitedHealth Group', 'Citigroup', 'JPMorgan Chase', 'Alphabet', 'Apple']"
548,"['Target', 'Citigroup', 'Exxon Mobil', 'Bank of America', 'Berkshire Hathaway', 'Chevron', 'Freddie Mac', 'United Parcel Service', ""Lowe's"", 'General Motors', 'AT&T', 'Kroger', 'Johnson & Johnson', 'Alphabet', 'McKesson', 'Cardinal Health', 'Verizon Communications', 'Amazon.com', 'United Technologies', 'Boeing', 'Wells Fargo', 'MetLife', 'Walgreens Boots Alliance', 'FedEx', 'Anthem', 'Costco Wholesale', 'Prudential Financial', 'Microsoft', 'Archer Daniels Midland', 'Marathon Petroleum', 'AmerisourceBergen', 'Valero Energy', 'Walmart', 'Phillips 66', 'IBM', 'Ford Motor', 'Home Depot', 'DuPont de Nemours', 'JPMorgan Chase', 'General Electric', 'Procter & Gamble', 'CVS Health', 'Fannie Mae', 'UnitedHealth Group', 'PepsiCo', 'Apple', 'Comcast', 'Dell Technologies', 'State Farm Insurance', 'Intel']"
549,"['Johnson & Johnson', 'Ford Motor', 'Berkshire Hathaway', 'CVS Health', 'MetLife', 'Walgreens Boots Alliance', 'Boeing', 'General Motors', 'State Farm Insurance', 'Walmart', 'PepsiCo', ""Lowe's"", 'Procter & Gamble', 'Verizon Communications', 'Microsoft', 'JPMorgan Chase', 'United Parcel Service', 'Amazon.com', 'Wells Fargo', 'Cardinal Health', 'Intel', 'FedEx', 'Bank of America', 'Costco Wholesale', 'Home Depot', 'Archer Daniels Midland', 'Anthem', 'Alphabet', 'IBM', 'Apple', 'Chevron', 'Dell Technologies', 'Fannie Mae', 'Prudential Financial', 'Kroger', 'UnitedHealth Group', 'Valero Energy', 'DuPont de Nemours', 'General Electric', 'Comcast', 'AmerisourceBergen', 'United Technologies', 'McKesson', 'Target', 'Phillips 66', 'Marathon Petroleum', 'Citigroup', 'AT&T', 'Exxon Mobil', 'Freddie Mac']"
550,"['Freddie Mac', 'General Electric', 'Verizon Communications', 'Cardinal Health', 'AT&T', 'UnitedHealth Group', 'Dell Technologies', 'Phillips 66', 'FedEx', 'Kroger', 'Marathon Petroleum', 'MetLife', 'Archer Daniels Midland', 'Wells Fargo', 'Costco Wholesale', 'Boeing', 'PepsiCo', 'Target', 'Apple', 'Procter & Gamble', 'IBM', 'JPMorgan Chase', 'Exxon Mobil', 'United Technologies', 'Walmart', 'State Farm Insurance', 'Bank of America', 'Walgreens Boots Alliance', 'Chevron', 'Alphabet', 'CVS Health', 'Prudential Financial', 'Amazon.com', 'McKesson', 'United Parcel Service', 'Berkshire Hathaway', 'Microsoft', ""Lowe's"", 'Citigroup', 'Johnson & Johnson', 'Intel', 'Fannie Mae', 'Home Depot', 'Comcast', 'AmerisourceBergen', 'Ford Motor', 'Valero Energy', 'Anthem', 'DuPont de Nemours', 'General Motors']"
551,"['Archer Daniels Midland', 'Walgreens Boots Alliance', 'Home Depot', 'AmerisourceBergen', 'Valero Energy', 'IBM', 'Kroger', ""Lowe's"", 'Exxon Mobil', 'McKesson', 'AT&T', 'Berkshire Hathaway', 'Amazon.com', 'Intel', 'United Technologies', 'Marathon Petroleum', 'Costco Wholesale', 'Bank of America', 'General Motors', 'UnitedHealth Group', 'Target', 'MetLife', 'Phillips 66', 'Johnson & Johnson', 'Dell Technologies', 'Comcast', 'Alphabet', 'Verizon Communications', 'Anthem', 'United Parcel Service', 'FedEx', 'Fannie Mae', 'State Farm Insurance', 'Apple', 'JPMorgan Chase', 'Prudential Financial', 'Chevron', 'Citigroup', 'Microsoft', 'Walmart', 'PepsiCo', 'DuPont de Nemours', 'Ford Motor', 'Boeing', 'Procter & Gamble', 'CVS Health', 'General Electric', 'Wells Fargo', 'Cardinal Health', 'Freddie Mac']"
552,"['Johnson & Johnson', 'Chevron', 'DuPont de Nemours', 'Target', 'AmerisourceBergen', 'United Parcel Service', 'General Electric', 'Cardinal Health', 'Home Depot', 'IBM', 'MetLife', 'Fannie Mae', 'Apple', 'AT&T', 'Anthem', 'Ford Motor', ""Lowe's"", 'Bank of America', 'PepsiCo', 'Citigroup', 'Kroger', 'Phillips 66', 'Alphabet', 'General Motors', 'Exxon Mobil', 'Comcast', 'Costco Wholesale', 'FedEx', 'Wells Fargo', 'Walmart', 'Walgreens Boots Alliance', 'Archer Daniels Midland', 'Valero Energy', 'JPMorgan Chase', 'Intel', 'Boeing', 'Dell Technologies', 'Berkshire Hathaway', 'Prudential Financial', 'Marathon Petroleum', 'Amazon.com', 'Microsoft', 'McKesson', 'CVS Health', 'Procter & Gamble', 'State Farm Insurance', 'Verizon Communications', 'Freddie Mac', 'United Technologies', 'UnitedHealth Group']"
553,"['United Parcel Service', 'MetLife', 'Comcast', 'Home Depot', 'Fannie Mae', 'JPMorgan Chase', 'Marathon Petroleum', 'Microsoft', 'Walmart', 'Phillips 66', 'Johnson & Johnson', 'Freddie Mac', 'Verizon Communications', 'FedEx', 'Wells Fargo', 'Prudential Financial', 'Citigroup', 'CVS Health', 'AT&T', 'Apple', 'Chevron', 'Alphabet', 'United Technologies', 'Bank of America', 'IBM', 'Ford Motor', 'General Electric', 'Amazon.com', 'Intel', 'Berkshire Hathaway', 'Cardinal Health', 'Dell Technologies', 'DuPont de Nemours', 'PepsiCo', 'AmerisourceBergen', 'Anthem', 'McKesson', 'Boeing', ""Lowe's"", 'UnitedHealth Group', 'General Motors', 'Exxon Mobil', 'Target', 'Kroger', 'Costco Wholesale', 'Valero Energy', 'Walgreens Boots Alliance', 'Archer Daniels Midland', 'State Farm Insurance', 'Procter & Gamble']"
554,"['United Technologies', 'General Electric', 'IBM', 'Apple', 'Fannie Mae', 'Chevron', 'Costco Wholesale', 'Procter & Gamble', 'DuPont de Nemours', 'Kroger', 'MetLife', 'General Motors', 'Intel', 'Microsoft', 'Bank of America', 'PepsiCo', 'Walmart', 'Valero Energy', 'Boeing', 'Home Depot', 'CVS Health', 'Ford Motor', 'FedEx', 'Archer Daniels Midland', 'Comcast', 'Prudential Financial', 'Berkshire Hathaway', 'Citigroup', 'Exxon Mobil', 'Johnson & Johnson', 'Walgreens Boots Alliance', 'Dell Technologies', 'United Parcel Service', 'Wells Fargo', 'Freddie Mac', 'Amazon.com', ""Lowe's"", 'Phillips 66', 'Target', 'JPMorgan Chase', 'Verizon Communications', 'McKesson', 'Marathon Petroleum', 'Cardinal Health', 'State Farm Insurance', 'UnitedHealth Group', 'AmerisourceBergen', 'Anthem', 'AT&T', 'Alphabet']"
555,"['Ford Motor', 'Archer Daniels Midland', 'FedEx', 'McKesson', 'Berkshire Hathaway', 'United Parcel Service', 'General Motors', 'Target', 'CVS Health', ""Lowe's"", 'Fannie Mae', 'Verizon Communications', 'Johnson & Johnson', 'Bank of America', 'Marathon Petroleum', 'Walmart', 'Chevron', 'Amazon.com', 'Comcast', 'State Farm Insurance', 'Exxon Mobil', 'UnitedHealth Group', 'Alphabet', 'Phillips 66', 'AT&T', 'Walgreens Boots Alliance', 'Dell Technologies', 'IBM', 'Cardinal Health', 'PepsiCo', 'AmerisourceBergen', 'Intel', 'Anthem', 'Wells Fargo', 'Prudential Financial', 'Costco Wholesale', 'Kroger', 'Procter & Gamble', 'Citigroup', 'Valero Energy', 'JPMorgan Chase', 'Microsoft', 'General Electric', 'Boeing', 'MetLife', 'United Technologies', 'Freddie Mac', 'DuPont de Nemours', 'Home Depot', 'Apple']"
556,"['DuPont de Nemours', 'FedEx', 'McKesson', 'Alphabet', 'General Motors', 'Comcast', 'Johnson & Johnson', 'State Farm Insurance', 'Home Depot', 'Walgreens Boots Alliance', 'CVS Health', 'Intel', 'Prudential Financial', 'Phillips 66', 'United Technologies', 'Verizon Communications', 'Wells Fargo', 'UnitedHealth Group', 'Anthem', 'IBM', 'AT&T', 'Amazon.com', 'Microsoft', ""Lowe's"", 'Kroger', 'MetLife', 'Procter & Gamble', 'Bank of America', 'Chevron', 'Target', 'Ford Motor', 'Marathon Petroleum', 'United Parcel Service', 'Dell Technologies', 'Fannie Mae', 'Walmart', 'Costco Wholesale', 'Archer Daniels Midland', 'Boeing', 'General Electric', 'Apple', 'Cardinal Health', 'PepsiCo', 'Freddie Mac', 'JPMorgan Chase', 'Valero Energy', 'AmerisourceBergen', 'Citigroup', 'Berkshire Hathaway', 'Exxon Mobil']"
557,"['Microsoft', 'Wells Fargo', 'DuPont de Nemours', 'Exxon Mobil', 'AmerisourceBergen', 'Cardinal Health', 'Apple', 'UnitedHealth Group', ""Lowe's"", 'McKesson', 'Bank of America', 'Procter & Gamble', 'Johnson & Johnson', 'FedEx', 'IBM', 'United Parcel Service', 'Verizon Communications', 'Comcast', 'General Electric', 'Berkshire Hathaway', 'Fannie Mae', 'Intel', 'Prudential Financial', 'Home Depot', 'CVS Health', 'AT&T', 'Walmart', 'Target', 'MetLife', 'Dell Technologies', 'Anthem', 'Valero Energy', 'General Motors', 'Phillips 66', 'JPMorgan Chase', 'Chevron', 'Marathon Petroleum', 'Alphabet', 'Citigroup', 'Costco Wholesale', 'Walgreens Boots Alliance', 'Archer Daniels Midland', 'Boeing', 'United Technologies', 'Kroger', 'PepsiCo', 'Ford Motor', 'Amazon.com', 'Freddie Mac', 'State Farm Insurance']"
558,"['Archer Daniels Midland', 'Berkshire Hathaway', 'Boeing', 'United Technologies', 'DuPont de Nemours', ""Lowe's"", 'Apple', 'Kroger', 'Verizon Communications', 'Prudential Financial', 'PepsiCo', 'Johnson & Johnson', 'United Parcel Service', 'CVS Health', 'General Motors', 'IBM', 'McKesson', 'Target', 'Ford Motor', 'Walgreens Boots Alliance', 'Valero Energy', 'Comcast', 'MetLife', 'AmerisourceBergen', 'Home Depot', 'FedEx', 'Exxon Mobil', 'Bank of America', 'Anthem', 'Fannie Mae', 'Wells Fargo', 'Procter & Gamble', 'General Electric', 'Marathon Petroleum', 'Cardinal Health', 'Walmart', 'Microsoft', 'Chevron', 'Freddie Mac', 'Citigroup', 'Amazon.com', 'Phillips 66', 'UnitedHealth Group', 'JPMorgan Chase', 'State Farm Insurance', 'Intel', 'Alphabet', 'AT&T', 'Dell Technologies', 'Costco Wholesale']"
559,"['Cardinal Health', 'Home Depot', 'Marathon Petroleum', 'AT&T', 'Bank of America', 'Microsoft', 'Alphabet', 'Apple', 'Kroger', 'Walmart', 'CVS Health', 'Anthem', 'IBM', 'Prudential Financial', 'General Electric', 'General Motors', 'UnitedHealth Group', 'Citigroup', 'Verizon Communications', 'Wells Fargo', 'MetLife', 'Archer Daniels Midland', 'DuPont de Nemours', 'Costco Wholesale', 'PepsiCo', 'Berkshire Hathaway', 'Exxon Mobil', 'Chevron', 'Valero Energy', 'McKesson', 'Freddie Mac', 'Amazon.com', 'FedEx', 'United Technologies', 'Comcast', ""Lowe's"", 'AmerisourceBergen', 'JPMorgan Chase', 'Fannie Mae', 'Dell Technologies', 'Phillips 66', 'Intel', 'United Parcel Service', 'Johnson & Johnson', 'Target', 'Procter & Gamble', 'Ford Motor', 'Boeing', 'State Farm Insurance', 'Walgreens Boots Alliance']"
560,"['Boeing', 'Exxon Mobil', 'Phillips 66', 'Prudential Financial', 'MetLife', 'General Motors', 'Marathon Petroleum', 'Costco Wholesale', 'AmerisourceBergen', 'Dell Technologies', 'Comcast', 'Berkshire Hathaway', 'United Parcel Service', 'Apple', 'UnitedHealth Group', 'Amazon.com', 'Anthem', 'Cardinal Health', ""Lowe's"", 'Bank of America', 'Chevron', 'Walgreens Boots Alliance', 'DuPont de Nemours', 'Freddie Mac', 'Target', 'AT&T', 'Walmart', 'Verizon Communications', 'Procter & Gamble', 'Archer Daniels Midland', 'JPMorgan Chase', 'Citigroup', 'Wells Fargo', 'Intel', 'McKesson', 'General Electric', 'Microsoft', 'Home Depot', 'Alphabet', 'United Technologies', 'PepsiCo', 'Kroger', 'Johnson & Johnson', 'Ford Motor', 'CVS Health', 'State Farm Insurance', 'Valero Energy', 'FedEx', 'IBM', 'Fannie Mae']"
561,"['MetLife', 'Alphabet', 'Apple', 'Walgreens Boots Alliance', 'Comcast', 'Cardinal Health', 'Dell Technologies', 'CVS Health', 'Marathon Petroleum', 'Costco Wholesale', 'Verizon Communications', 'Wells Fargo', 'DuPont de Nemours', 'Exxon Mobil', 'Target', 'Bank of America', 'IBM', 'Citigroup', 'United Parcel Service', 'General Motors', 'General Electric', 'Valero Energy', ""Lowe's"", 'Berkshire Hathaway', 'Prudential Financial', 'AmerisourceBergen', 'Ford Motor', 'UnitedHealth Group', 'JPMorgan Chase', 'Johnson & Johnson', 'Freddie Mac', 'McKesson', 'Walmart', 'Kroger', 'Amazon.com', 'Home Depot', 'State Farm Insurance', 'Chevron', 'United Technologies', 'Fannie Mae', 'Phillips 66', 'Archer Daniels Midland', 'Microsoft', 'PepsiCo', 'Anthem', 'FedEx', 'Boeing', 'AT&T', 'Procter & Gamble', 'Intel']"
562,"['Ford Motor', 'United Parcel Service', 'Marathon Petroleum', 'AmerisourceBergen', 'PepsiCo', 'Alphabet', 'Wells Fargo', 'Anthem', 'Apple', 'Procter & Gamble', 'McKesson', 'Walmart', 'General Electric', 'Phillips 66', 'Intel', 'Valero Energy', 'United Technologies', 'Citigroup', 'Microsoft', 'Freddie Mac', 'Comcast', 'JPMorgan Chase', 'Costco Wholesale', 'Verizon Communications', 'DuPont de Nemours', 'Home Depot', 'Berkshire Hathaway', 'Cardinal Health', 'Bank of America', 'General Motors', 'AT&T', 'Dell Technologies', 'Chevron', 'State Farm Insurance', 'Fannie Mae', 'Amazon.com', 'IBM', 'CVS Health', 'Boeing', 'FedEx', 'Kroger', 'Johnson & Johnson', 'Archer Daniels Midland', 'Walgreens Boots Alliance', 'Exxon Mobil', 'Target', 'Prudential Financial', 'UnitedHealth Group', ""Lowe's"", 'MetLife']"
563,"['MetLife', 'Procter & Gamble', 'Exxon Mobil', 'Cardinal Health', 'PepsiCo', 'State Farm Insurance', 'United Parcel Service', 'Dell Technologies', 'Intel', 'General Motors', 'Phillips 66', 'Verizon Communications', 'Home Depot', 'Wells Fargo', 'Comcast', 'Boeing', 'Walmart', 'JPMorgan Chase', 'Bank of America', 'Marathon Petroleum', 'CVS Health', 'Archer Daniels Midland', 'Valero Energy', 'Citigroup', 'Kroger', 'AT&T', 'Apple', 'Anthem', 'Alphabet', 'Fannie Mae', 'McKesson', 'Berkshire Hathaway', 'DuPont de Nemours', 'Microsoft', 'Walgreens Boots Alliance', ""Lowe's"", 'Target', 'Ford Motor', 'United Technologies', 'UnitedHealth Group', 'Freddie Mac', 'FedEx', 'Costco Wholesale', 'Johnson & Johnson', 'Amazon.com', 'Prudential Financial', 'AmerisourceBergen', 'IBM', 'General Electric', 'Chevron']"
564,"['AT&T', 'Cardinal Health', 'Alphabet', 'Freddie Mac', 'Walmart', 'McKesson', 'Valero Energy', 'Bank of America', 'Fannie Mae', 'Kroger', 'Ford Motor', 'Archer Daniels Midland', 'FedEx', 'CVS Health', ""Lowe's"", 'Verizon Communications', 'Johnson & Johnson', 'Amazon.com', 'Microsoft', 'Target', 'Intel', 'State Farm Insurance', 'IBM', 'PepsiCo', 'Phillips 66', 'Boeing', 'AmerisourceBergen', 'DuPont de Nemours', 'Prudential Financial', 'Home Depot', 'JPMorgan Chase', 'Apple', 'Comcast', 'Costco Wholesale', 'General Electric', 'General Motors', 'Citigroup', 'Walgreens Boots Alliance', 'Wells Fargo', 'Marathon Petroleum', 'Anthem', 'United Parcel Service', 'United Technologies', 'Berkshire Hathaway', 'Chevron', 'MetLife', 'Procter & Gamble', 'UnitedHealth Group', 'Dell Technologies', 'Exxon Mobil']"
565,"['JPMorgan Chase', 'McKesson', 'Boeing', 'Anthem', 'Johnson & Johnson', 'Chevron', 'Apple', 'Phillips 66', 'FedEx', 'Dell Technologies', 'United Technologies', 'AmerisourceBergen', ""Lowe's"", 'Walgreens Boots Alliance', 'DuPont de Nemours', 'Cardinal Health', 'Target', 'Costco Wholesale', 'AT&T', 'Amazon.com', 'Verizon Communications', 'Ford Motor', 'Bank of America', 'United Parcel Service', 'Alphabet', 'Home Depot', 'Kroger', 'Citigroup', 'Valero Energy', 'Fannie Mae', 'PepsiCo', 'Prudential Financial', 'Freddie Mac', 'Archer Daniels Midland', 'Walmart', 'Exxon Mobil', 'IBM', 'Wells Fargo', 'CVS Health', 'General Electric', 'Comcast', 'General Motors', 'MetLife', 'Procter & Gamble', 'Microsoft', 'UnitedHealth Group', 'State Farm Insurance', 'Berkshire Hathaway', 'Intel', 'Marathon Petroleum']"
566,"['CVS Health', 'UnitedHealth Group', 'Chevron', 'DuPont de Nemours', 'FedEx', 'Archer Daniels Midland', ""Lowe's"", 'Citigroup', 'Ford Motor', 'Bank of America', 'Freddie Mac', 'Exxon Mobil', 'AT&T', 'Fannie Mae', 'United Technologies', 'Cardinal Health', 'Intel', 'Marathon Petroleum', 'Kroger', 'Costco Wholesale', 'Anthem', 'Microsoft', 'General Electric', 'IBM', 'Amazon.com', 'MetLife', 'Home Depot', 'Prudential Financial', 'Johnson & Johnson', 'Apple', 'PepsiCo', 'Wells Fargo', 'United Parcel Service', 'Dell Technologies', 'JPMorgan Chase', 'Walmart', 'Valero Energy', 'Procter & Gamble', 'State Farm Insurance', 'General Motors', 'AmerisourceBergen', 'Phillips 66', 'Comcast', 'Alphabet', 'Verizon Communications', 'Target', 'Berkshire Hathaway', 'Walgreens Boots Alliance', 'Boeing', 'McKesson']"
567,"['Home Depot', 'Comcast', 'Cardinal Health', 'Verizon Communications', 'Bank of America', ""Lowe's"", 'AT&T', 'UnitedHealth Group', 'Berkshire Hathaway', 'Prudential Financial', 'DuPont de Nemours', 'Wells Fargo', 'IBM', 'Walgreens Boots Alliance', 'Amazon.com', 'Freddie Mac', 'MetLife', 'Apple', 'McKesson', 'Valero Energy', 'Procter & Gamble', 'PepsiCo', 'Boeing', 'Target', 'General Electric', 'Anthem', 'Citigroup', 'Johnson & Johnson', 'AmerisourceBergen', 'General Motors', 'CVS Health', 'Alphabet', 'Microsoft', 'Dell Technologies', 'State Farm Insurance', 'Walmart', 'JPMorgan Chase', 'United Parcel Service', 'Ford Motor', 'United Technologies', 'Archer Daniels Midland', 'Phillips 66', 'Costco Wholesale', 'Chevron', 'Kroger', 'Marathon Petroleum', 'FedEx', 'Exxon Mobil', 'Fannie Mae', 'Intel']"
568,"['Valero Energy', 'United Technologies', 'DuPont de Nemours', 'Wells Fargo', ""Lowe's"", 'Walmart', 'CVS Health', 'Marathon Petroleum', 'Costco Wholesale', 'Procter & Gamble', 'Kroger', 'Citigroup', 'FedEx', 'Freddie Mac', 'JPMorgan Chase', 'Amazon.com', 'Ford Motor', 'Alphabet', 'UnitedHealth Group', 'Microsoft', 'General Electric', 'Archer Daniels Midland', 'Intel', 'IBM', 'Walgreens Boots Alliance', 'United Parcel Service', 'Chevron', 'MetLife', 'Phillips 66', 'Anthem', 'Bank of America', 'Prudential Financial', 'PepsiCo', 'Verizon Communications', 'Boeing', 'Fannie Mae', 'Johnson & Johnson', 'Comcast', 'Exxon Mobil', 'Cardinal Health', 'AT&T', 'Home Depot', 'Apple', 'Target', 'State Farm Insurance', 'Dell Technologies', 'AmerisourceBergen', 'General Motors', 'McKesson', 'Berkshire Hathaway']"
569,"['MetLife', 'DuPont de Nemours', 'Berkshire Hathaway', 'Kroger', 'Target', 'Archer Daniels Midland', 'United Parcel Service', 'Apple', 'Microsoft', 'Cardinal Health', 'Freddie Mac', 'Prudential Financial', 'Marathon Petroleum', 'Dell Technologies', 'Phillips 66', 'Citigroup', 'State Farm Insurance', 'PepsiCo', 'Chevron', 'UnitedHealth Group', 'Johnson & Johnson', 'AmerisourceBergen', 'Bank of America', 'McKesson', 'Alphabet', 'AT&T', 'Fannie Mae', 'Intel', 'Verizon Communications', 'General Motors', 'Wells Fargo', 'Comcast', 'Home Depot', 'Anthem', 'JPMorgan Chase', 'Exxon Mobil', 'Ford Motor', ""Lowe's"", 'CVS Health', 'Boeing', 'FedEx', 'Walmart', 'Walgreens Boots Alliance', 'Valero Energy', 'Procter & Gamble', 'General Electric', 'Amazon.com', 'United Technologies', 'Costco Wholesale', 'IBM']"
570,"['CVS Health', 'Procter & Gamble', 'Verizon Communications', 'Archer Daniels Midland', 'Freddie Mac', 'AT&T', 'IBM', 'Marathon Petroleum', 'Exxon Mobil', 'Johnson & Johnson', 'Apple', 'Bank of America', 'FedEx', 'Boeing', 'PepsiCo', 'Wells Fargo', 'Microsoft', 'General Electric', 'Alphabet', 'DuPont de Nemours', 'Berkshire Hathaway', 'Prudential Financial', 'AmerisourceBergen', 'State Farm Insurance', 'Valero Energy', 'Walmart', 'McKesson', 'MetLife', 'Fannie Mae', 'Costco Wholesale', 'JPMorgan Chase', 'Cardinal Health', 'UnitedHealth Group', 'Kroger', 'Ford Motor', 'Target', 'Home Depot', 'Intel', 'Chevron', 'Amazon.com', 'United Technologies', 'Dell Technologies', 'Walgreens Boots Alliance', 'Citigroup', 'General Motors', 'Phillips 66', 'Anthem', ""Lowe's"", 'United Parcel Service', 'Comcast']"
571,"['State Farm Insurance', 'Kroger', 'Prudential Financial', 'Exxon Mobil', 'Bank of America', 'Boeing', 'Walgreens Boots Alliance', 'IBM', 'Target', 'Comcast', 'McKesson', 'JPMorgan Chase', 'AT&T', 'Wells Fargo', 'Microsoft', 'AmerisourceBergen', 'Cardinal Health', 'Procter & Gamble', 'Valero Energy', 'United Technologies', 'Verizon Communications', 'Fannie Mae', 'Apple', 'Phillips 66', 'Dell Technologies', 'Johnson & Johnson', 'CVS Health', ""Lowe's"", 'Costco Wholesale', 'Freddie Mac', 'Amazon.com', 'Chevron', 'United Parcel Service', 'Walmart', 'Intel', 'MetLife', 'PepsiCo', 'Alphabet', 'General Electric', 'Citigroup', 'FedEx', 'Home Depot', 'General Motors', 'Anthem', 'Marathon Petroleum', 'UnitedHealth Group', 'Archer Daniels Midland', 'DuPont de Nemours', 'Ford Motor', 'Berkshire Hathaway']"
572,"['UnitedHealth Group', 'Prudential Financial', 'Citigroup', 'Johnson & Johnson', 'Verizon Communications', 'Bank of America', 'State Farm Insurance', 'PepsiCo', 'Microsoft', 'Costco Wholesale', 'Archer Daniels Midland', 'Ford Motor', 'AT&T', 'Comcast', 'Walmart', 'Dell Technologies', 'Alphabet', 'Exxon Mobil', 'Wells Fargo', 'IBM', 'Amazon.com', 'Marathon Petroleum', 'Chevron', 'Freddie Mac', 'JPMorgan Chase', 'Walgreens Boots Alliance', 'Kroger', 'Intel', 'McKesson', 'General Motors', 'AmerisourceBergen', 'Procter & Gamble', 'Fannie Mae', 'Target', 'United Parcel Service', 'Valero Energy', 'Boeing', 'Berkshire Hathaway', 'United Technologies', 'Phillips 66', 'Home Depot', 'General Electric', 'FedEx', 'Cardinal Health', 'MetLife', 'Anthem', 'DuPont de Nemours', ""Lowe's"", 'CVS Health', 'Apple']"
573,"['United Parcel Service', 'Freddie Mac', 'Comcast', 'Archer Daniels Midland', 'Amazon.com', 'Verizon Communications', 'Phillips 66', 'PepsiCo', 'Costco Wholesale', 'Boeing', 'DuPont de Nemours', 'Microsoft', 'General Motors', 'Chevron', 'Apple', 'IBM', 'Ford Motor', 'Citigroup', 'Johnson & Johnson', 'Walgreens Boots Alliance', 'Kroger', 'Bank of America', 'Target', 'Intel', 'MetLife', 'JPMorgan Chase', 'FedEx', 'Wells Fargo', 'Anthem', 'Cardinal Health', 'Exxon Mobil', 'McKesson', 'CVS Health', 'United Technologies', 'General Electric', 'State Farm Insurance', 'Dell Technologies', 'Alphabet', 'Berkshire Hathaway', 'AmerisourceBergen', 'Fannie Mae', 'Prudential Financial', 'Procter & Gamble', 'Home Depot', 'Marathon Petroleum', 'UnitedHealth Group', 'AT&T', 'Valero Energy', 'Walmart', ""Lowe's""]"
574,"['Comcast', 'Citigroup', 'Intel', 'Exxon Mobil', 'Amazon.com', 'General Motors', 'Chevron', 'Alphabet', 'CVS Health', 'Berkshire Hathaway', 'Archer Daniels Midland', 'AT&T', 'Home Depot', 'United Technologies', 'Walgreens Boots Alliance', 'DuPont de Nemours', 'Apple', 'Marathon Petroleum', 'JPMorgan Chase', 'Freddie Mac', 'Valero Energy', 'Bank of America', 'UnitedHealth Group', 'United Parcel Service', 'Walmart', 'Target', 'PepsiCo', 'Prudential Financial', 'Verizon Communications', ""Lowe's"", 'Anthem', 'Cardinal Health', 'Costco Wholesale', 'Boeing', 'State Farm Insurance', 'Phillips 66', 'FedEx', 'Ford Motor', 'Procter & Gamble', 'Wells Fargo', 'Johnson & Johnson', 'General Electric', 'Fannie Mae', 'MetLife', 'McKesson', 'AmerisourceBergen', 'IBM', 'Microsoft', 'Kroger', 'Dell Technologies']"
575,"['Johnson & Johnson', 'Verizon Communications', 'AT&T', 'Comcast', 'Cardinal Health', 'MetLife', ""Lowe's"", 'Exxon Mobil', 'AmerisourceBergen', 'Home Depot', 'JPMorgan Chase', 'Berkshire Hathaway', 'FedEx', 'Walgreens Boots Alliance', 'Chevron', 'Citigroup', 'Dell Technologies', 'United Parcel Service', 'State Farm Insurance', 'Boeing', 'Freddie Mac', 'Phillips 66', 'Amazon.com', 'Anthem', 'UnitedHealth Group', 'Fannie Mae', 'Procter & Gamble', 'Target', 'General Electric', 'CVS Health', 'IBM', 'Microsoft', 'Prudential Financial', 'Ford Motor', 'Apple', 'Intel', 'Valero Energy', 'Kroger', 'DuPont de Nemours', 'Wells Fargo', 'United Technologies', 'PepsiCo', 'Bank of America', 'McKesson', 'Marathon Petroleum', 'Alphabet', 'Walmart', 'Archer Daniels Midland', 'Costco Wholesale', 'General Motors']"
